#NAME	CHROM	STRAND	TX_START	TX_END
C18orf21	18	+	33552045	33559241
DCC	18	+	49866541	51062269
MYOM1	18	-	3066804	3220106
DLGAP1	18	-	3496029	4455335
L3MBTL4	18	-	5954704	6367682
APCDD1	18	+	10454624	10489945
SPIRE1	18	-	12446511	12658044
LDLRAD4	18	+	13278101	13652753
GREB1L	18	+	18822202	19102791
TMEM241	18	-	20875980	21017869
IMPACT	18	+	22006579	22033499
KCTD1	18	-	24034873	24220308
NOL4	18	-	31431063	31803515
KIAA1328	18	+	34409079	34805287
SLC14A2	18	+	42792959	43262940
RNF165	18	+	43914186	44043103
CTIF	18	+	46065416	46389588
MAPK4	18	+	48086447	48258194
WDR7	18	+	54318615	54703837
ZNF532	18	+	56529831	56653712
PIGN	18	-	59710799	59854257
BCL2	18	-	60790578	60987361
ZNF407	18	+	72342975	72777625
THOC1	18	-	214520	268027
COLEC12	18	-	316739	500722
YES1	18	-	721587	812547
SMCHD1	18	+	2655736	2805015
EMILIN2	18	+	2847027	2915991
MYL12B	18	+	3261906	3278282
EPB41L3	18	-	5392382	5544241
LAMA1	18	-	6941742	7117813
MTCL1	18	+	8717368	8832776
ANKRD12	18	+	9136774	9285983
PPP4R1	18	-	9546788	9614556
RAB31	18	+	9708161	9862548
PIEZO2	18	-	10671523	11148587
GNAL	18	+	11751470	11881134
TUBB6	18	+	12308057	12326618
PSMG2	18	+	12702424	12725739
PTPN2	18	-	12792151	12884234
SEH1L	18	+	12947993	12987535
CEP192	18	+	12991360	13125035
RNMT	18	+	13726659	13764557
MC2R	18	-	13882042	13915539
ANKRD30B	18	+	14748238	14852479
ROCK1	18	-	18526866	18691812
ESCO1	18	-	19109241	19180697
ABHD3	18	-	19230857	19284766
MIB1	18	+	19321280	19450918
RBBP8	18	+	20513277	20606449
C18orf8	18	+	21083472	21111746
ANKRD29	18	-	21178889	21242849
LAMA3	18	+	21269406	21535030
TTC39C	18	+	21572736	21712991
OSBPL1A	18	-	21742007	21977823
ZNF521	18	-	22641889	22932116
PSMA8	18	+	23713840	23773319
TAF4B	18	+	23805899	23971649
CHST9	18	-	24486444	24765281
CDH2	18	-	25530929	25757410
DSC3	18	-	28569973	28622707
DSG4	18	+	28956739	28993879
DSG2	18	+	29078005	29128971
B4GALT6	18	-	29203131	29264686
TRAPPC8	18	-	29409135	29523063
RNF125	18	+	29598334	29653176
GAREM	18	-	29843484	30050447
KLHL14	18	-	30252633	30353025
CCDC178	18	-	30517588	31020685
ASXL3	18	+	31158595	31331156
DTNA	18	+	32290247	32448776
MAPRE2	18	+	32621323	32723434
RP11-322E11.6	18	-	33023834	33077904
MOCOS	18	+	33767481	33852120
FHOD3	18	+	33877676	34360018
CELF4	18	-	34823009	35146000
PIK3C3	18	+	39535170	39667794
RIT2	18	-	40323191	40695656
SETBP1	18	+	42260862	42648475
EPG5	18	-	43427573	43547240
PSTPIP2	18	-	43563501	43652226
C18orf25	18	+	43753992	43846954
LOXHD1	18	-	44057222	44236996
ST8SIA5	18	-	44259080	44337132
PIAS2	18	-	44383186	44497308
KATNAL2	18	+	44526817	44627376
RP11-49K24.6	18	-	44661026	44702652
IER3IP1	18	-	44679368	44702745
SMAD2	18	-	45335327	45456930
ZBTB7C	18	-	45553043	45663732
DYM	18	-	46567843	46987172
ACAA2	18	-	47308536	47340330
MYO5B	18	-	47349182	47721463
ELAC1	18	+	48494385	48514491
RP11-729L2.2	18	+	48494388	48584514
C18orf54	18	+	51884954	51908402
RAB27B	18	+	52495429	52562747
TCF4	18	-	52895166	53257034
ATP8B1	18	-	55313660	55470327
NEDD4L	18	+	55711609	56063937
ALPK2	18	-	56148478	56296189
MALT1	18	+	56338617	56421709
LMAN1	18	-	56995054	57027194
CCBE1	18	-	57098171	57364612
CDH20	18	+	59000814	59223006
RNF152	18	-	59475295	59560992
KIAA1468	18	+	59854506	59975062
TNFRSF11A	18	+	59992547	60058525
PHLPP1	18	+	60382682	60647666
VPS4B	18	-	61056422	61089696
AC009802.1	18	-	61602041	61609601
CDH7	18	+	63417487	63548175
CDH19	18	-	64168319	64271371
CCDC102B	18	+	66401968	66722426
RTTN	18	-	67671028	67873181
NETO1	18	-	70409548	70534810
TIMM21	18	+	71815745	71827765
CYB5A	18	-	71918081	71959251
CNDP1	18	+	72201674	72252261
SMIM21	18	-	73121430	73139658
ZNF516	18	-	74070144	74207146
ZNF236	18	+	74536115	74682683
MBP	18	-	74691722	74728998
GALR1	18	+	74962504	74989852
ATP9B	18	+	76829396	77137491
NFATC1	18	+	77155855	77289325
CTDP1	18	+	77439800	77516623
HSBP1L1	18	+	77724560	77730822
PARD6G	18	-	77915114	78005429
USP14	18	+	158607	214629
CETN1	18	+	580356	582114
CLUL1	18	+	596997	650298
TYMS	18	+	657603	673578
ENOSF1	18	-	673858	712676
ADCYAP1	18	+	904943	909904
METTL4	18	-	2538451	2571485
NDC80	18	+	2571509	2616634
LPIN2	18	-	2916991	3011945
MYL12A	18	+	3247478	3256225
TGIF1	18	+	3449701	3458409
C18orf42	18	-	5145367	5197224
ZBTB14	18	-	5289017	5296039
TMEM200C	18	-	5882070	5895954
ARHGAP28	18	+	6834473	6915715
LRRC30	18	+	7231122	7232045
AP001094.1	18	-	8336436	8337038
RAB12	18	+	8609442	8639379
NDUFV2	18	+	9102627	9134343
TWSG1	18	+	9334764	9402418
RALBP1	18	+	9475006	9538112
TXNDC2	18	+	9885934	9889272
VAPA	18	+	9913998	9960018
NAPG	18	+	10526030	10552757
CHMP1B	18	+	11851394	11854448
MPPE1	18	-	11882620	11909222
IMPA2	18	+	11981426	12030882
ANKRD62	18	+	12093851	12127938
CIDEA	18	+	12254317	12277372
AFG3L2	18	-	12328942	12377313
PRELID3A	18	+	12407894	12432232
CEP76	18	-	12672630	12702773
FAM210A	18	-	13663345	13726559
MC5R	18	+	13825542	13826742
ZNF519	18	-	14103861	14132429
POTEC	18	-	14511896	14543145
SNRPD1	18	+	19192227	19213485
GATA6	18	+	19749403	19782491
CTAGE1	18	-	19993565	19997878
CABLES1	18	+	20715726	20840431
RIOK3	18	+	21032786	21063104
NPC1	18	-	21111400	21166862
CABYR	18	+	21719021	21741564
HRH4	18	+	22040592	22059921
SS18	18	-	23596216	23670589
AQP4	18	-	24432001	24445782
DSC2	18	-	28638805	28682378
DSC1	18	-	28709198	28742819
DSG1	18	+	28898051	28936992
DSG3	18	+	29027757	29058665
TTR	18	+	29171688	29178974
SLC25A52	18	-	29339524	29340843
RNF138	18	+	29671817	29711524
MEP1B	18	+	29769986	29800367
ZNF397	18	+	32821000	32829767
ZSCAN30	18	-	32831029	32870172
ZNF24	18	-	32912175	32924420
ZNF396	18	-	32948434	32957301
INO80C	18	-	33048296	33077955
GALNT1	18	+	33234523	33291798
RPRD1A	18	-	33569786	33647539
SLC39A6	18	-	33688494	33709281
ELP2	18	+	33709833	33760519
TPGS2	18	-	34374068	34409158
SYT4	18	-	40847842	40857615
SLC14A1	18	+	43304091	43332485
SIGLEC15	18	+	43405476	43422521
ATP5A1	18	-	43660213	43678319
HAUS1	18	+	43684297	43708299
TCEB3CL2	18	-	44542730	44544371
TCEB3CL	18	-	44548657	44550534
RP11-49K24.9	18	-	44549423	44550298
TCEB3C	18	-	44554572	44556449
TCEB3B	18	-	44558942	44561992
HDHD2	18	-	44633773	44676891
SKOR2	18	-	44757493	44775554
AC091150.1	18	+	45778671	45779208
SMAD7	18	-	46446222	46477081
C18orf32	18	-	47003619	47013622
RPL17-C18orf32	18	-	47008050	47017956
RPL17	18	-	47014822	47018852
LIPG	18	+	47088400	47125552
RP11-886H22.1	18	-	47322162	47363993
CFAP53	18	-	47753562	47792892
MBD1	18	-	47793886	47808144
CXXC1	18	-	47808712	47814674
SKA1	18	+	47901364	47920543
MRO	18	-	48321489	48351754
ME2	18	+	48405418	48480627
SMAD4	18	+	48555983	48611415
MBD2	18	-	51677970	51751158
POLI	18	+	51795773	51824604
STARD6	18	-	51850727	51884334
DYNAP	18	+	52258389	52266724
CCDC68	18	-	52568739	52626739
TXNL1	18	-	54264438	54305876
BOD1L2	18	+	54814292	54817531
ST8SIA3	18	+	55018043	55036164
ONECUT2	18	+	55102916	55158529
FECH	18	-	55215514	55254004
NARS	18	-	55267887	55289405
SEC11C	18	+	56806708	56826068
GRP	18	+	56887399	56898003
RAX	18	-	56934266	56940625
CPLX4	18	-	56962633	56985881
PMAIP1	18	+	57567179	57571538
MC4R	18	-	58038342	58040008
ZCCHC2	18	+	60190239	60245816
AC015989.1	18	+	60491422	60492724
AC015989.2	18	-	60505639	60505948
KDSR	18	-	60994958	61034743
SERPINB5	18	+	61143993	61172318
SERPINB12	18	+	61223392	61234244
SERPINB13	18	+	61254599	61266433
SERPINB4	18	-	61304492	61311532
SERPINB3	18	-	61322430	61329197
SERPINB11	18	+	61369537	61391127
SERPINB7	18	+	61420280	61472610
SERPINB2	18	+	61554933	61571124
SERPINB10	18	+	61575224	61603345
HMSD	18	+	61616534	61629068
SERPINB8	18	+	61637158	61656608
DSEL	18	-	65173818	65184217
TMX3	18	-	66340924	66382535
CD226	18	-	67520510	67624232
SOCS6	18	+	67956136	67997436
CBLN2	18	-	70203914	70210789
FBXO15	18	-	71740600	71815100
C18orf63	18	+	71983047	72026422
FAM69C	18	-	72101333	72124503
CNDP2	18	+	72163442	72190689
ZADH2	18	-	72907062	72921303
TSHZ1	18	+	72922709	73001905
SALL3	18	+	76740274	76759974
AC018445.1	18	-	77275811	77276057
KCNG2	18	+	77623667	77659816
PQLC1	18	-	77662419	77711664
TXNL4A	18	-	77730810	77748593
RP11-795F19.5	18	+	77794345	77854968
RBFA	18	+	77794357	77806392
ADNP2	18	+	77866914	77898234
ELAVL1	19	-	8027158	8509925
KANK3	19	-	8387467	8408146
TMEM38A	19	+	16771937	16800840
RHPN2	19	-	33469498	33555794
ATP5SL	19	-	41937223	41945810
MED25	19	+	50321545	50340236
ZNF274	19	+	58694676	58724907
ABCA7	19	+	1042660	1065424
IZUMO4	19	+	2096880	2099579
GNA15	19	+	3136190	3163767
ANKRD24	19	+	4183350	4224811
PTPRS	19	-	5205518	5340814
ZNF559	19	+	9434447	9454519
ZNF559-ZNF177	19	+	9435016	9493293
TYK2	19	-	10461204	10489184
CCDC151	19	-	11531271	11545925
CTD-3105H18.18	19	-	12543916	12595630
ZNF709	19	-	12571997	12595643
CTD-2192J16.17	19	-	12572372	12662288
NDUFB7	19	-	14676889	14682874
CYP4F8	19	+	15726031	15740433
CRTC1	19	+	18794486	18888762
ZNF506	19	-	19896650	19932518
ZNF66	19	+	20959230	20990128
ZNF726	19	+	24097683	24118276
FXYD5	19	+	35645645	35660786
ZNF565	19	-	36672961	36705575
YIF1B	19	-	38795757	38806603
SAMD4B	19	+	39833107	39875566
HIPK4	19	-	40885177	40896094
EML2	19	-	46112657	46142685
PRKD2	19	-	47177572	47219853
EHD2	19	+	48216599	48246391
KLK2	19	+	51376504	51383823
ZNF613	19	+	52383124	52449009
RDH13	19	-	55555710	55574544
ZNF787	19	-	56598731	56632649
DUXA	19	-	57665388	57678811
RNF126	19	-	647525	663277
KISS1R	19	+	917341	921015
MUM1	19	+	1285891	1376575
REXO1	19	-	1815244	1848462
CSNK1G2	19	+	1941187	1981337
DOT1L	19	+	2164147	2232577
GNG7	19	-	2511216	2702707
TLE2	19	-	2997635	3029165
CELF5	19	+	3224700	3297074
NFIC	19	+	3366546	3462965
PIP5K1C	19	-	3630180	3700477
MATK	19	-	3777972	3801810
ZBTB7A	19	-	4044361	4066943
STAP2	19	-	4324039	4338818
UBXN6	19	-	4445002	4457819
DPP9	19	-	4675237	4723875
PLIN3	19	-	4838352	4867780
KDM4B	19	+	4969131	5153606
SAFB	19	+	5623109	5668489
CATSPERD	19	+	5720687	5778745
AC024592.12	19	-	5867625	5903714
NDUFA11	19	-	5894687	5903767
RFX2	19	-	5993174	6110545
ACSBG2	19	+	6135679	6193105
KHSRP	19	-	6413358	6424805
C3	19	-	6677714	6720693
VAV1	19	+	6772736	6857118
ZNF557	19	+	7069454	7084229
INSR	19	-	7116637	7294045
CTD-2207O23.3	19	+	7447719	7537363
ARHGEF18	19	+	7459998	7537363
CTD-2207O23.10	19	+	7598480	7604945
PNPLA6	19	+	7598889	7626650
TIMM44	19	-	7991624	8008805
CCL25	19	+	8117883	8127530
HNRNPM	19	+	8509841	8553998
ADAMTS10	19	-	8645125	8673147
MUC16	19	-	8959519	9092018
COL5A3	19	-	10070236	10121147
PPAN-P2RY11	19	+	10217070	10225414
P2RY11	19	+	10222213	10226048
SLC44A2	19	+	10735933	10755235
DNM2	19	+	10828768	10942560
CARM1	19	+	10982188	11033746
SMARCA4	19	+	11071780	11172492
ELOF1	19	-	11663857	11670051
ZNF440	19	+	11925098	11946016
ZNF700	19	+	12035882	12061578
CTD-2006C1.13	19	+	12035889	12090105
ZNF844	19	+	12175513	12192380
ZNF490	19	-	12688774	12721617
C19orf43	19	-	12841453	12845589
MAST1	19	+	12949347	12985765
NFIX	19	+	13106421	13207015
NACC1	19	+	13229150	13251955
CACNA1A	19	-	13317255	13617038
AC008686.1	19	-	13890883	13900972
CC2D1A	19	+	14017013	14041692
IL27RA	19	+	14142559	14164028
ADGRL1	19	-	14260764	14316981
PKN1	19	+	14544168	14582671
ZNF333	19	+	14800912	14832720
OR7A5	19	-	14938093	14945960
SLC1A6	19	-	15060990	15083730
AKAP8	19	-	15464195	15490603
CYP4F2	19	-	15988832	16008930
HSH2D	19	+	16244837	16269381
EPS15L1	19	-	16472391	16582896
CTD-3222D19.2	19	-	16589877	16739015
CHERP	19	-	16628699	16653341
NWD1	19	+	16830790	16928774
CPAMD8	19	-	17003757	17137625
HAUS8	19	-	17160538	17186423
MYO9B	19	+	17186590	17324104
DDA1	19	+	17420339	17434110
CTD-2521M24.10	19	-	17547419	17571613
JAK3	19	-	17935594	17958841
KCNN1	19	+	18062101	18110889
MAST3	19	+	18208602	18262502
PDE4C	19	-	18318770	18366229
ELL	19	-	18553472	18632937
GDF1	19	-	18979353	19006905
CERS1	19	-	18979360	19006953
SUGP2	19	-	19101696	19144308
BORCS8-MEF2B	19	-	19256375	19302940
MEF2B	19	-	19256377	19281054
SUGP1	19	-	19387319	19431653
GATAD2A	19	+	19496641	19619740
ZNF101	19	+	19779662	19794315
ZNF626	19	-	20804172	20844313
ZNF430	19	+	21203425	21242856
ZNF431	19	+	21324842	21378856
ZNF708	19	-	21473961	21512212
CTD-2561J22.3	19	+	21587960	21674068
ZNF675	19	-	23835602	23870004
ZNF536	19	+	30863318	31048966
DPY19L3	19	+	32896654	32976795
ANKRD27	19	-	33087912	33166105
TDRD12	19	+	33210658	33312169
CEP89	19	-	33366830	33462869
LRP3	19	+	33685489	33699773
PEPD	19	-	33877855	34012700
CHST8	19	+	34112860	34264413
GPI	19	+	34855930	34891233
WTIP	19	+	34972542	35003209
SCGB2B2	19	-	35084346	35166604
ZNF599	19	-	35248980	35264120
ATP4A	19	-	36040944	36054560
WDR62	19	+	36545873	36596005
ZFP14	19	-	36825354	36870101
ZNF566	19	-	36936020	36980337
ZNF345	19	+	37341262	37370474
ZNF420	19	+	37569381	37621213
ZNF527	19	+	37862062	37881672
ZNF793	19	+	37997883	38028813
ZFP30	19	-	38121909	38146313
SIPA1L3	19	+	38397867	38699012
RYR1	19	+	38924469	39078060
ACTN4	19	+	39138309	39222223
ECH1	19	-	39306061	39322645
AC104534.3	19	-	39308110	39330818
FBXO17	19	-	39432040	39466550
PAPL	19	+	39574944	39602133
TIMM50	19	+	39971051	39980568
FCGBP	19	-	40353962	40440533
AKT2	19	-	40736223	40791302
SPTBN4	19	+	40972147	41082370
MIA-RAB4B	19	+	41277552	41292590
RAB4B	19	+	41284120	41298477
RAB4B-EGLN2	19	+	41284175	41314103
HNRNPUL1	19	+	41770235	41813281
POU2F2	19	-	42590261	42636630
ZNF526	19	+	42724422	42732353
MEGF8	19	+	42829760	42882921
PSG11	19	-	43511807	43530664
TEX101	19	+	43905647	43922749
PLAUR	19	-	44152731	44174502
LYPD5	19	-	44300392	44324786
ZNF45	19	-	44416780	44439411
AC084219.2	19	+	44529505	44591471
ZNF223	19	+	44556161	44572144
PVRL2	19	+	45349431	45382198
CLPTM1	19	+	45458502	45496599
PPP1R37	19	+	45596219	45650543
SIX5	19	-	46268042	46272484
MYPOP	19	-	46393277	46405862
IGFL2	19	+	46651038	46664546
PPP5D1	19	-	47021935	47104457
ARHGAP35	19	+	47421932	47507564
ZC3H4	19	-	47567443	47617009
SAE1	19	+	47634119	47713448
C5AR2	19	+	47835403	47850584
SLC8A2	19	-	47931273	47975425
LIG1	19	-	48618701	48673860
CARD8	19	-	48714822	48759203
KDELR1	19	-	48885826	48894810
NUCB1	19	+	49403306	49426629
TRPM4	19	+	49660997	49715093
SLC6A16	19	-	49792894	49828482
SLC17A7	19	-	49932657	49944808
NOSIP	19	-	50058967	50083829
CPT1C	19	+	50194366	50216988
SIGLEC11	19	-	50452241	50464429
MYH14	19	+	50706901	50813802
EMC10	19	+	50979755	50994127
CTC-518B2.8	19	-	51503805	51512837
KLK9	19	-	51506366	51512804
ZNF480	19	+	52800429	52829175
ZNF701	19	+	53073527	53087819
ZNF611	19	-	53206065	53238307
ZNF468	19	-	53341260	53360872
ZNF677	19	-	53738633	53758111
ZNF525	19	+	53868945	53887588
PRKCG	19	+	54385466	54410906
CNOT3	19	+	54641443	54659419
KIR3DX1	19	+	55043976	55057053
LILRB4	19	+	55173578	55181810
NLRP7	19	-	55434877	55453118
PTPRH	19	-	55692615	55720824
ISOC2	19	-	55964355	55973012
NLRP9	19	-	56219797	56249768
NLRP4	19	+	56347943	56393216
NLRP8	19	+	56459197	56499995
ZSCAN5A	19	-	56732680	56879752
ZNF460	19	+	57791852	57804937
AC004076.7	19	+	57905550	57949825
ZNF550	19	-	58053203	58071231
ZNF551	19	+	58193346	58202022
AC003006.7	19	+	58193412	58264943
ZNF256	19	-	58452200	58459039
ZSCAN22	19	+	58838384	58853698
ZNF324	19	+	58978422	58986803
OR4F17	19	+	107460	111696
PLPP2	19	-	281039	291504
MIER2	19	-	301443	344782
THEG	19	-	362162	376670
C2CD4C	19	-	405437	409170
SHC2	19	-	416582	460996
ODF3L2	19	-	463345	474983
MADCAM1	19	+	496453	505342
TPGS1	19	+	507496	519654
CDC34	19	+	531711	542092
GZMM	19	+	544034	549920
BSG	19	+	572564	583490
HCN2	19	+	589892	617159
POLRMT	19	-	617223	633604
FGF22	19	+	639894	644371
FSTL3	19	+	676364	683399
PRSS57	19	-	685545	695498
PALM	19	+	709100	748329
MISP	19	+	751125	764318
PTBP1	19	+	797424	812312
PLPPR3	19	-	812487	821952
AZU1	19	+	827835	832018
PRTN3	19	+	840959	848175
ELANE	19	+	851013	856247
CFD	19	+	859642	863630
MED16	19	-	867962	891131
R3HDM4	19	-	896502	913231
ARID3A	19	+	925999	975939
WDR18	19	+	984270	994569
AC004528.1	19	+	999600	999952
GRIN3B	19	+	1000417	1009731
TMEM259	19	-	1009649	1021114
CNN2	19	+	1026579	1039067
HMHA1	19	+	1067164	1086627
POLR2E	19	-	1086577	1095353
GPX4	19	+	1103935	1106789
SBNO2	19	-	1107634	1174282
STK11	19	+	1206462	1228434
CBARP	19	-	1228285	1238026
ATP5D	19	+	1241744	1244824
MIDN	19	+	1248551	1259139
CIRBP	19	+	1259382	1273171
C19orf24	19	+	1275436	1279248
EFNA2	19	+	1286152	1300236
NDUFS7	19	+	1383629	1395588
GAMT	19	-	1397082	1401542
DAZAP1	19	+	1407611	1435686
RPS15	19	+	1438384	1440493
APC2	19	+	1450147	1473243
C19orf25	19	-	1473199	1479117
PCSK4	19	-	1481426	1490407
REEP6	19	+	1490745	1497926
ADAMTSL5	19	-	1505016	1513188
PLK5	19	+	1524072	1535452
MEX3D	19	-	1554667	1568057
MBD3	19	-	1576676	1592707
AC005943.2	19	-	1578337	1605444
UQCR11	19	-	1597170	1605489
TCF3	19	-	1609288	1652328
ONECUT3	19	+	1752371	1780987
ATP8B3	19	-	1782073	1812275
KLF16	19	-	1852397	1863567
ABHD17A	19	-	1876808	1885546
SCAMP4	19	+	1905212	1926016
ADAT3	19	+	1905376	1913446
BTBD2	19	-	1985436	2015723
MKNK2	19	-	2037463	2050886
MOB3A	19	-	2071036	2096331
AP3D1	19	-	2100986	2151556
PLEKHJ1	19	-	2233151	2237703
SF3A2	19	+	2236502	2248678
AMH	19	+	2249309	2252072
JSRP1	19	-	2252250	2256416
OAZ1	19	+	2269518	2273489
LLfos-48D6.2	19	+	2269523	2341170
C19orf35	19	-	2274620	2282175
LINGO3	19	-	2289782	2292023
LSM7	19	-	2321515	2328619
TMPRSS9	19	+	2389783	2426237
TIMM13	19	-	2425621	2427892
LMNB2	19	-	2428163	2456994
GADD45B	19	+	2476124	2478257
DIRAS1	19	-	2714564	2721416
AC006538.4	19	-	2717766	2740046
SLC39A3	19	-	2732521	2740150
SGTA	19	-	2754711	2783369
THOP1	19	+	2785457	2815805
ZNF554	19	+	2819871	2835771
ZNF555	19	+	2841432	2860482
ZNF556	19	+	2867332	2883443
ZNF57	19	+	2900895	2918474
ZNF77	19	-	2933215	2944931
TLE6	19	+	2977577	2995177
AES	19	-	3053159	3062555
GNA11	19	+	3094407	3124002
S1PR4	19	+	3178765	3180330
NCLN	19	+	3185597	3209568
SMIM24	19	-	3473983	3480540
DOHH	19	-	3490818	3500635
FZR1	19	+	3506270	3538328
C19orf71	19	+	3539151	3544028
MFSD12	19	-	3544196	3557571
HMG20B	19	+	3572935	3579086
GIPC3	19	+	3585550	3593539
TBXA2R	19	-	3594503	3606838
CACTIN	19	-	3610638	3626813
TJP3	19	+	3708106	3750810
APBA3	19	-	3750877	3761697
MRPL54	19	+	3762661	3767563
RAX2	19	-	3769086	3772209
ZFR2	19	-	3804021	3869026
ATCAY	19	+	3880580	3928077
NMRK2	19	+	3933100	3942414
DAPK3	19	-	3958450	3971068
EEF2	19	-	3976053	3985467
PIAS4	19	+	4007643	4039384
AC016586.1	19	-	4041126	4043154
MAP2K2	19	-	4090318	4124126
CREB3L3	19	+	4153597	4173051
SIRT6	19	-	4174105	4182601
EBI3	19	+	4229494	4237528
CCDC94	19	+	4247075	4269087
SHD	19	+	4278597	4290721
TMIGD2	19	-	4292228	4302428
FSD1	19	+	4304596	4323833
MPND	19	+	4343523	4360083
SH3GL1	19	-	4360366	4400544
CHAF1A	19	+	4402658	4443389
CTB-50L17.10	19	+	4472283	4502223
PLIN4	19	-	4502191	4517716
PLIN5	19	-	4522542	4535236
CTB-50L17.14	19	-	4528438	4540079
LRG1	19	-	4536420	4540486
SEMA6B	19	-	4542604	4559820
TNFAIP8L1	19	+	4639529	4655580
MYDGF	19	-	4657556	4670382
FEM1A	19	+	4791692	4801285
TICAM1	19	-	4815943	4831716
ARRDC5	19	-	4890448	4902879
UHRF1	19	+	4903091	4962165
ZNRF4	19	+	5455441	5456867
SAFB2	19	-	5587009	5622991
RPL36	19	+	5674957	5691678
C19orf70	19	-	5678432	5680907
HSD11B1L	19	+	5681035	5688383
LONP1	19	-	5691844	5720301
PRR22	19	-	5782970	5784776
CTB-54O9.9	19	-	5784015	5785630
DUS3L	19	-	5785150	5791249
NRTN	19	+	5823812	5828335
FUT6	19	-	5830620	5839703
FUT3	19	-	5842898	5851460
FUT5	19	-	5865836	5867752
AC104532.2	19	+	5904851	5914718
VMAC	19	+	5904868	5910864
CAPS	19	+	5914192	5916219
RANBP3	19	-	5916149	5978151
MLLT1	19	-	6210389	6279959
ACER1	19	-	6306152	6333640
CLPP	19	+	6361462	6368919
ALKBH7	19	+	6372443	6375262
PSPN	19	-	6375304	6375860
GTF2F1	19	-	6379579	6393471
SLC25A41	19	-	6426049	6433773
SLC25A23	19	-	6440074	6459746
CRB3	19	+	6464293	6467232
DENND1C	19	-	6467217	6481819
TUBB4A	19	-	6494329	6502595
TNFSF9	19	+	6531009	6535939
CD70	19	-	6585849	6591163
TNFSF14	19	-	6664565	6670599
GPR108	19	-	6729924	6737614
TRIP10	19	+	6739690	6751537
SH2D3A	19	-	6752308	6767599
ADGRE1	19	+	6887582	6940470
AC025278.1	19	+	7011513	7013338
MBD3L5	19	+	7030588	7033022
MBD3L4	19	-	7037758	7040190
MBD3L2	19	+	7049331	7051746
MBD3L3	19	-	7056219	7058651
CTB-133G6.1	19	+	7413847	7448271
PEX11G	19	-	7541760	7553905
C19orf45	19	+	7562444	7573336
CTD-2207O23.12	19	+	7571967	7584412
ZNF358	19	+	7581003	7585912
MCOLN1	19	+	7587511	7598895
CAMSAP3	19	+	7660787	7682981
XAB2	19	-	7684410	7694451
PET100	19	+	7694622	7696842
PCP2	19	-	7696500	7698634
STXBP2	19	+	7702004	7712759
RETN	19	+	7733929	7735340
MCEMP1	19	+	7741513	7744712
CTD-3214H19.16	19	+	7743386	7747740
TRAPPC5	19	+	7745728	7752589
FCER2	19	-	7753661	7767032
CLEC4G	19	-	7793842	7797057
CD209	19	-	7804879	7812420
CLEC4M	19	+	7828034	7834491
EVI5L	19	+	7895118	7929862
PRR36	19	-	7933604	7939264
LRRC8E	19	+	7953389	7966901
MAP2K7	19	+	7968775	7979363
TGFBR3L	19	+	7981029	7983982
SNAPC2	19	+	7985200	7988135
CTXN1	19	-	7989369	7991051
FBN3	19	-	8130285	8214730
CERS4	19	+	8274236	8327305
CD320	19	-	8367010	8373239
CTD-2550O8.5	19	-	8373166	8386263
NDUFA7	19	-	8376167	8386280
RPS28	19	+	8386383	8388224
ANGPTL4	19	+	8429034	8439257
RAB11B	19	+	8455082	8469318
MARCH2	19	+	8478186	8503895
PRAM1	19	-	8554939	8567996
ZNF414	19	-	8574561	8579044
MYO1F	19	-	8585673	8642461
ACTL9	19	-	8807746	8809172
OR2Z1	19	+	8841315	8842371
ZNF558	19	-	8916845	8943004
MBD3L1	19	+	8943073	8953995
OR1M1	19	+	9203854	9204889
OR7G2	19	-	9212944	9213982
OR7G1	19	-	9225503	9226439
OR7G3	19	-	9236687	9237626
ZNF317	19	+	9251055	9274089
OR7D2	19	+	9296269	9299493
OR7D4	19	-	9324525	9325547
OR7E24	19	+	9361605	9363155
ZNF699	19	-	9404950	9420249
ZNF177	19	+	9473695	9492866
ZNF266	19	-	9523273	9545980
ZNF560	19	-	9577182	9609283
ZNF426	19	-	9633899	9649303
ZNF121	19	-	9671028	9695173
ZNF561	19	-	9718007	9732075
ZNF562	19	-	9762954	9785720
ZNF812	19	-	9800599	9811452
ZNF846	19	-	9868150	9879293
FBXL12	19	-	9920942	9929731
UBL5	19	+	9938567	9940790
PIN1	19	+	9945998	9960358
OLFM2	19	-	9964393	10047228
RDH8	19	+	10123924	10132955
C19orf66	19	+	10196805	10203921
ANGPTL6	19	-	10203014	10213335
PPAN	19	+	10216964	10221970
EIF3G	19	-	10225692	10230578
DNMT1	19	-	10244021	10305811
S1PR2	19	-	10332110	10341948
ICAM1	19	+	10381510	10397291
ICAM4	19	+	10397642	10399129
ICAM5	19	+	10400656	10407454
ZGLP1	19	-	10415478	10420556
CTD-2369P2.10	19	-	10416102	10426685
FDX1L	19	-	10420720	10426691
CTD-2369P2.12	19	-	10426146	10431354
RAVER1	19	-	10426887	10444316
ICAM3	19	-	10444451	10450499
CDC37	19	-	10501809	10514209
PDE4A	19	+	10563614	10578607
KEAP1	19	-	10596795	10614417
S1PR5	19	-	10623417	10628126
ATG4D	19	+	10654593	10664094
KRI1	19	-	10663753	10676713
CDKN2D	19	-	10677137	10679654
AP1M2	19	-	10683347	10697990
AC011475.1	19	+	10751714	10752093
ILF3	19	+	10764936	10803093
QTRT1	19	+	10812126	10824041
TMED1	19	-	10943113	10946966
C19orf38	19	+	10947250	10980146
YIPF2	19	-	11032860	11039357
